Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / International,Price / International,Compare At Price / International,Status
16ct-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26113-1.c.jpg?v=1675892591,8,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-gold-fob-chain-with-valuation,9CT ROSE GOLD FOB CHAIN WITH VALUATION,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK &amp; XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 19CT GOLD</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">58.6 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LENGTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">52.5 CM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">6.2 MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""><u data-mce-fragment=""1"">Rose Gold Fob Chain</u></p>
<p data-mce-fragment=""1"">One 9 carat rose gold (stamped) production oval curb link chain. 39mm T-bar. Swivel clasps. Polished finish. Weight: 58.6 grams; Length: 52.5cm (incl. clasps);</p>
<p data-mce-fragment=""1"">Links: 6.2mm (w)</p>
<p data-mce-fragment=""1"">Comes with a valuation.</p>
<p data-mce-fragment=""1"">Valuation price: $10,090.00</p>
<p data-mce-fragment=""1"">Exceptional value at : $4,995.00 </p>
<p data-mce-fragment=""1"">Item number 27</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1"">This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. If you would like to view this before purchasing please feel free to contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Necklaces,"antique, Antique Bracelet, Antique jewellery, Fob chain, Pocket watch chain, rose gold, rose gold bracelet, vintage jewellery",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,4995,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/27_fb9849b3-013b-41c7-902b-343a87d285b9.jpg?v=1675891441,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-rose-gold-fob-chain-with-valuation,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/27.c_feaa1652-1ea3-4b61-ba3b-383e912889ca.jpg?v=1675891443,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-gold-fob-chain-with-valuation,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/27.b_f7a69164-280d-4796-8854-82a02530d95e.jpg?v=1675891443,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-gold-fob-chain-with-valuation,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/27.d_696953d8-aecb-41ba-9410-754496f6f6db.jpg?v=1675891443,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-gold-fob-chain-with-valuation,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/27.e_4018ffa5-dd13-4779-9e89-8f8da34eb80b.jpg?v=1675891443,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,20CT GOLD AND JADE RING,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARKED &amp; XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">20CT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">6.1 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">K SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">This ring has a Chinese hall mark and has been xrf tested at 20ct gold.</p>
<p data-mce-fragment=""1"">Exceptional value at : $685.00</p>
<p data-mce-fragment=""1"">Item number: OGS</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Rings,"20ct gold, chinese jade, Gold and jade jewellery, jade",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,685,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.jpg?v=1675840727,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.h.jpg?v=1675840727,2,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.g.jpg?v=1675840727,3,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.b.jpg?v=1675840727,4,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.c.jpg?v=1675840727,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.f.jpg?v=1675840727,6,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.e.jpg?v=1675840727,7,,,,,,,,,,,,,,,,,,,,,,,,,,
20ct-gold-and-jade-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/OGS.d.jpg?v=1675840727,8,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,14CT GOLD AND OLD MINE CUT DIAMONDS IN A FLORAL RING,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARKED &amp; XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">18CT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">3.4 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">O SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Exceptional value at : $1,195.00</p>
<p data-mce-fragment=""1"">Item number: FR34</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Rings,"18ct gold diamond ring, Diamond, diamond rings, Old mine cut diamonds",TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,1195,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.jpg?v=1675840289,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.g.jpg?v=1675840290,2,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.f.jpg?v=1675840290,3,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.b.jpg?v=1675840290,4,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.c.jpg?v=1675840291,5,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.e.jpg?v=1675840291,6,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-gold-and-old-mine-cut-diamonds-in-a-floral-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/FR34.d.jpg?v=1675840291,7,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,18CT GOLD RING WITH SYNTHETIC LIGHT BLUE SPINEL,"<p data-mce-fragment=""1""> </p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARKED &amp; XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">18CT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">4.9 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">L SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">stone is 11mm x 9mm. The ring stands 5mm off the finger.</p>
<p data-mce-fragment=""1"">Exceptional value at : $695.00</p>
<p data-mce-fragment=""1"">Item number: RBS48</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Rings,"antique, Antique inspired rings, Antique jewellery, Blue sapphire, spinel, vintage jewellery",TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,695,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.jpg?v=1675839587,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.j.jpg?v=1675839587,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.b.jpg?v=1675839587,3,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.c.jpg?v=1675839587,4,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.i.jpg?v=1675839587,5,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.d.jpg?v=1675839587,6,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.e.jpg?v=1675839587,7,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.g.jpg?v=1675839587,8,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-gold-ring-with-synthetic-light-blue-spinel,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/RBS48.h.jpg?v=1675839587,9,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,18CT WHITE GOLD AND DIAMOND RING,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARKED &amp; XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">18CT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2.6 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">L SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""><u data-mce-fragment=""1"">Diamond </u>Measurments: Approx 4mm x 4mm squared and approx. 3mm deep</p>
<p data-mce-fragment=""1"">Exceptional value at : $795.00</p>
<p data-mce-fragment=""1"">Item number: SD18</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Rings,"18ct, 18ct diamond ring, 18ct gold, 18ct gold diamond, 18ct gold diamond ring, 18ct white gold, Diamond, diamond rings, diamonds, Engagement Ring, solid 18ct gold, Wedding Ring",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,795,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.jpg?v=1675839194,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.h.jpg?v=1675839194,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.j.jpg?v=1675839195,3,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.i.jpg?v=1675839196,4,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.g.jpg?v=1675839196,5,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.f.jpg?v=1675839196,6,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.e.jpg?v=1675839197,7,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.d.jpg?v=1675839197,8,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.c.jpg?v=1675839197,9,,,,,,,,,,,,,,,,,,,,,,,,,,
18ct-white-gold-and-diamond-ring-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/SD18.b.jpg?v=1675839197,10,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-pendant-with-glass-past-stone,9CT GOLD PENDANT WITH GLASS PAST STONE,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">9CT XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">9 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL DIMEMSIONS OF PENDANT  </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LENGTH 30MM X WIDTH 30MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Exceptional value at : $250.00 </p>
<p data-mce-fragment=""1"">Item number 9GP</p>
<p data-mce-fragment=""1"">This does not come with a neck chain, however one can be found in our necklace collections here <a href=""https://oncelovedtreasures.com.au/collections/necklaces"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/collections/necklaces"">https://oncelovedtreasures.com.au/collections/necklaces</a></p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However, one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing. </p>
<p data-mce-fragment=""1"">Do you have any questions? Please find our frequently asked questions here <u data-mce-fragment=""1""><a href=""https://oncelovedtreasures.com.au/pages/faq"" data-mce-fragment=""1"" data-mce-href=""https://oncelovedtreasures.com.au/pages/faq"">https://oncelovedtreasures.com.au/pages/faq</a></u></p>",Once Loved Treasures,,Charms & Pendants,"antique, Antique jewellery, vintage jewellery",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,250,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9GP.e.jpg?v=1675838587,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
